,timestamp,temperature,description
8872,2021-08-06 12:01:00,17.0,Broken clouds
8873,2021-08-06 12:50:00,20.0,Scattered clouds
8874,2021-08-06 13:50:00,21.0,Sprinkles. Scattered clouds
8875,2021-08-06 14:50:00,21.0,Scattered clouds
8876,2021-08-06 15:20:00,21.0,Broken clouds
8877,2021-08-06 15:50:00,20.0,Broken clouds
8878,2021-08-06 16:24:00,18.0,Broken clouds
8879,2021-08-06 17:20:00,17.0,Lots of rain. Partly sunny
8880,2021-08-06 17:50:00,16.0,Sprinkles. Scattered clouds
8881,2021-08-06 18:20:00,17.0,Partly sunny
8882,2021-08-06 18:50:00,16.0,Partly sunny
8883,2021-08-06 19:20:00,16.0,Partly sunny
8884,2021-08-06 20:20:00,15.0,Scattered clouds
8885,2021-08-06 20:50:00,15.0,Passing clouds
8886,2021-08-06 21:50:00,15.0,Clear
8887,2021-08-06 22:50:00,14.0,Passing clouds
8888,2021-08-06 23:50:00,14.0,Cool
8889,2021-08-07 00:50:00,13.0,Cool
8890,2021-08-07 01:50:00,14.0,Passing clouds
8891,2021-08-07 02:50:00,14.0,Passing clouds
8892,2021-08-07 03:50:00,14.0,Passing clouds
8893,2021-08-07 04:50:00,14.0,Partly cloudy
8894,2021-08-07 05:50:00,14.0,Partly sunny
8895,2021-08-07 06:50:00,14.0,Partly sunny
8896,2021-08-07 07:50:00,14.0,Sprinkles. Partly sunny
8897,2021-08-07 08:20:00,14.0,Sprinkles. Partly sunny
8898,2021-08-07 08:50:00,14.0,Rain. Partly sunny
8899,2021-08-07 09:50:00,14.0,Sprinkles. Broken clouds
8900,2021-08-07 10:50:00,14.0,Rain showers. Partly sunny
8901,2021-08-07 11:50:00,17.0,Broken clouds
8902,2021-08-07 12:50:00,20.0,Scattered clouds
8903,2021-08-07 13:20:00,19.0,Scattered clouds
8904,2021-08-07 14:04:00,16.0,Sprinkles. Broken clouds
8905,2021-08-07 14:20:00,18.0,Scattered clouds
8906,2021-08-07 14:50:00,20.0,Broken clouds
8907,2021-08-07 15:50:00,18.0,Passing clouds
8908,2021-08-07 16:20:00,19.0,Broken clouds
8909,2021-08-07 16:50:00,20.0,Broken clouds
8910,2021-08-07 17:20:00,19.0,Partly sunny
8911,2021-08-07 17:50:00,18.0,Scattered showers. Broken clouds
8912,2021-08-07 18:20:00,18.0,Partly sunny
8913,2021-08-07 18:50:00,18.0,Scattered clouds
8914,2021-08-07 19:20:00,18.0,Partly sunny
8915,2021-08-07 19:50:00,18.0,Broken clouds
8916,2021-08-07 20:20:00,18.0,Broken clouds
8917,2021-08-07 20:50:00,17.0,Partly cloudy
8918,2021-08-07 21:50:00,16.0,Partly cloudy
8919,2021-08-07 22:20:00,16.0,Passing clouds
8920,2021-08-07 22:50:00,16.0,Partly cloudy
8921,2021-08-07 23:20:00,16.0,Passing clouds
8922,2021-08-07 23:50:00,16.0,Passing clouds
8923,2021-08-08 00:50:00,15.0,Partly cloudy
8924,2021-08-08 01:50:00,14.0,Passing clouds
8925,2021-08-08 02:50:00,14.0,Passing clouds
8926,2021-08-08 03:50:00,14.0,Passing clouds
8927,2021-08-08 04:50:00,13.0,Passing clouds
8928,2021-08-08 05:50:00,13.0,Overcast
8929,2021-08-08 06:50:00,14.0,Scattered clouds
8930,2021-08-08 07:23:00,15.0,Partly sunny
8931,2021-08-08 07:50:00,15.0,Partly sunny
8932,2021-08-08 08:21:00,14.0,Sprinkles. Partly sunny
8933,2021-08-08 08:50:00,14.0,Light rain. Partly sunny
8934,2021-08-08 09:28:00,14.0,Broken clouds
8935,2021-08-08 09:50:00,15.0,Partly sunny
8936,2021-08-08 10:08:00,14.0,Partly sunny
8937,2021-08-08 10:20:00,15.0,Partly sunny
8938,2021-08-08 10:50:00,15.0,Partly sunny
8939,2021-08-08 11:20:00,16.0,Partly sunny
8940,2021-08-08 11:50:00,16.0,Broken clouds
8941,2021-08-08 12:20:00,16.0,Partly sunny
8942,2021-08-08 12:50:00,17.0,Broken clouds
8943,2021-08-08 13:20:00,18.0,Broken clouds
8944,2021-08-08 13:50:00,19.0,Partly sunny
8945,2021-08-08 14:20:00,19.0,Broken clouds
8946,2021-08-08 14:50:00,19.0,Broken clouds
8947,2021-08-08 15:50:00,19.0,Partly sunny
8948,2021-08-08 16:30:00,17.0,Lots of rain. Partly sunny
8949,2021-08-08 16:41:00,16.0,Broken clouds
8950,2021-08-08 16:50:00,17.0,Scattered clouds
8951,2021-08-08 17:31:00,18.0,Scattered clouds
8952,2021-08-08 17:50:00,17.0,Scattered clouds
8953,2021-08-08 18:20:00,18.0,Scattered clouds
8954,2021-08-08 18:50:00,18.0,Passing clouds
8955,2021-08-08 19:20:00,18.0,Passing clouds
8956,2021-08-08 19:50:00,17.0,Passing clouds
8957,2021-08-08 20:20:00,16.0,Passing clouds
8958,2021-08-08 20:50:00,16.0,Passing clouds
8959,2021-08-08 21:50:00,14.0,Passing clouds
8960,2021-08-08 22:20:00,14.0,Clear
8961,2021-08-08 22:50:00,14.0,Clear
8962,2021-08-08 23:50:00,14.0,Passing clouds
8963,2021-08-09 00:50:00,14.0,Passing clouds
8964,2021-08-09 01:50:00,13.0,Passing clouds
8965,2021-08-09 02:50:00,12.0,Passing clouds
8966,2021-08-09 03:50:00,13.0,Passing clouds
8967,2021-08-09 04:50:00,13.0,Light rain. Overcast
8968,2021-08-09 05:50:00,14.0,Light rain. Partly sunny
8969,2021-08-09 06:50:00,14.0,Light rain. Mostly cloudy
8970,2021-08-09 07:50:00,14.0,Rain. Mostly cloudy
8971,2021-08-09 08:21:00,14.0,Light rain. Mostly cloudy
8972,2021-08-09 08:50:00,15.0,Broken clouds
8973,2021-08-09 09:21:00,16.0,Broken clouds
8974,2021-08-09 09:50:00,16.0,Broken clouds
8975,2021-08-09 10:20:00,17.0,Partly sunny
8976,2021-08-09 10:50:00,17.0,Broken clouds
8977,2021-08-09 11:20:00,18.0,Scattered clouds
8978,2021-08-09 11:50:00,19.0,Passing clouds
8979,2021-08-09 12:24:00,19.0,Passing clouds
8980,2021-08-09 12:50:00,21.0,Passing clouds
8981,2021-08-09 13:20:00,21.0,Scattered clouds
8982,2021-08-09 14:11:00,20.0,Scattered showers. Partly sunny
8983,2021-08-09 14:22:00,19.0,Scattered clouds
8984,2021-08-09 14:50:00,20.0,Broken clouds
8985,2021-08-09 15:20:00,19.0,Broken clouds
8986,2021-08-09 15:50:00,15.0,Sprinkles. Broken clouds
8987,2021-08-09 16:20:00,15.0,Sprinkles. Broken clouds
8988,2021-08-09 16:50:00,16.0,Broken clouds
8989,2021-08-09 17:20:00,17.0,Partly sunny
8990,2021-08-09 17:50:00,16.0,Sprinkles. Partly sunny
8991,2021-08-09 18:20:00,16.0,Partly sunny
8992,2021-08-09 18:50:00,16.0,Sprinkles. Partly sunny
8993,2021-08-09 19:22:00,16.0,Partly sunny
8994,2021-08-09 19:50:00,16.0,Partly sunny
8995,2021-08-09 20:26:00,15.0,Partly sunny
8996,2021-08-09 20:50:00,15.0,Passing clouds
8997,2021-08-09 21:50:00,15.0,Overcast
8998,2021-08-09 22:50:00,15.0,Light rain. Overcast
8999,2021-08-09 23:50:00,15.0,Overcast
9000,2021-08-10 00:50:00,14.0,Passing clouds
9001,2021-08-10 01:50:00,14.0,Cool
9002,2021-08-10 02:50:00,13.0,Passing clouds
9003,2021-08-10 03:50:00,14.0,Passing clouds
9004,2021-08-10 04:50:00,13.0,Fog
9005,2021-08-10 05:50:00,13.0,Partly sunny
9006,2021-08-10 06:50:00,14.0,Fog
9007,2021-08-10 07:50:00,14.0,Partly sunny
9008,2021-08-10 08:22:00,14.0,Broken clouds
9009,2021-08-10 08:50:00,15.0,Broken clouds
9010,2021-08-10 09:23:00,16.0,Scattered clouds
9011,2021-08-10 09:50:00,17.0,Scattered clouds
9012,2021-08-10 10:21:00,17.0,Partly sunny
9013,2021-08-10 10:50:00,17.0,Partly sunny
9014,2021-08-10 11:20:00,17.0,Partly sunny
9015,2021-08-10 11:50:00,19.0,Scattered clouds
9016,2021-08-10 12:50:00,20.0,Scattered clouds
9017,2021-08-10 13:20:00,21.0,Scattered clouds
9018,2021-08-10 13:50:00,22.0,Scattered clouds
9019,2021-08-10 14:20:00,22.0,Scattered clouds
9020,2021-08-10 14:50:00,23.0,Scattered clouds
9021,2021-08-10 15:20:00,23.0,Broken clouds
9022,2021-08-10 15:50:00,22.0,Broken clouds
9023,2021-08-10 16:20:00,22.0,Scattered clouds
9024,2021-08-10 16:50:00,23.0,Scattered clouds
9025,2021-08-10 17:20:00,22.0,Scattered clouds
9026,2021-08-10 17:50:00,22.0,Scattered clouds
9027,2021-08-10 18:20:00,22.0,Sunny
9028,2021-08-10 18:50:00,22.0,Sunny
9029,2021-08-10 19:20:00,22.0,Scattered clouds
9030,2021-08-10 19:50:00,21.0,Scattered clouds
9031,2021-08-10 20:21:00,20.0,Scattered clouds
9032,2021-08-10 20:50:00,20.0,Passing clouds
9033,2021-08-10 21:20:00,19.0,Passing clouds
9034,2021-08-10 21:50:00,18.0,Passing clouds
9035,2021-08-10 22:21:00,18.0,Passing clouds
9036,2021-08-10 22:50:00,17.0,Passing clouds
9037,2021-08-10 23:20:00,16.0,Clear
9038,2021-08-10 23:50:00,16.0,Clear
9039,2021-08-11 00:50:00,15.0,Passing clouds
9040,2021-08-11 01:50:00,14.0,Passing clouds
9041,2021-08-11 02:50:00,13.0,Passing clouds
9042,2021-08-11 03:50:00,13.0,Passing clouds
9043,2021-08-11 04:50:00,12.0,Passing clouds
9044,2021-08-11 05:50:00,13.0,Overcast
9045,2021-08-11 06:50:00,13.0,Sunny
9046,2021-08-11 07:50:00,15.0,Sunny
9047,2021-08-11 08:20:00,15.0,Sunny
9048,2021-08-11 08:50:00,17.0,Sunny
9049,2021-08-11 09:20:00,18.0,Sunny
9050,2021-08-11 09:50:00,19.0,Passing clouds
9051,2021-08-11 10:20:00,20.0,Passing clouds
9052,2021-08-11 10:50:00,21.0,Passing clouds
9053,2021-08-11 11:20:00,21.0,Passing clouds
9054,2021-08-11 11:50:00,22.0,Passing clouds
9055,2021-08-11 12:23:00,23.0,Passing clouds
9056,2021-08-11 12:50:00,22.0,Scattered clouds
9057,2021-08-11 13:20:00,22.0,Scattered clouds
9058,2021-08-11 13:50:00,23.0,Passing clouds
9059,2021-08-11 14:50:00,23.0,Passing clouds
9060,2021-08-11 15:20:00,23.0,Scattered clouds
9061,2021-08-11 15:50:00,24.0,Scattered clouds
9062,2021-08-11 16:20:00,23.0,Scattered clouds
9063,2021-08-11 16:52:00,24.0,Scattered clouds
9064,2021-08-11 17:50:00,23.0,Passing clouds
9065,2021-08-11 18:20:00,22.0,Passing clouds
9066,2021-08-11 18:50:00,21.0,Passing clouds
9067,2021-08-11 19:20:00,21.0,Passing clouds
9068,2021-08-11 19:50:00,20.0,Scattered clouds
9069,2021-08-11 20:20:00,19.0,Scattered clouds
9070,2021-08-11 20:50:00,18.0,Passing clouds
9071,2021-08-11 21:20:00,18.0,Passing clouds
9072,2021-08-11 21:50:00,17.0,Clear
9073,2021-08-11 22:20:00,17.0,Clear
9074,2021-08-11 22:50:00,17.0,Clear
9075,2021-08-11 23:50:00,16.0,Passing clouds
9076,2021-08-12 00:50:00,16.0,Passing clouds
9077,2021-08-12 01:50:00,16.0,Overcast
9078,2021-08-12 02:50:00,16.0,Overcast
9079,2021-08-12 03:50:00,16.0,Overcast
9080,2021-08-12 04:50:00,16.0,Low clouds
9081,2021-08-12 05:50:00,17.0,Drizzle. Low clouds
9082,2021-08-12 06:50:00,17.0,Drizzle. Partly sunny
9083,2021-08-12 07:20:00,17.0,Drizzle. Broken clouds
9084,2021-08-12 07:50:00,17.0,Drizzle. Partly sunny
9085,2021-08-12 08:20:00,16.0,Drizzle. Low clouds
9086,2021-08-12 08:50:00,16.0,Mostly cloudy
9087,2021-08-12 09:20:00,17.0,Partly sunny
9088,2021-08-12 09:50:00,17.0,Partly sunny
9089,2021-08-12 10:20:00,18.0,Partly sunny
9090,2021-08-12 10:50:00,19.0,Broken clouds
9091,2021-08-12 11:20:00,20.0,Partly sunny
9092,2021-08-12 11:50:00,21.0,Broken clouds
9093,2021-08-12 12:50:00,20.0,Partly sunny
9094,2021-08-12 13:20:00,21.0,Partly sunny
9095,2021-08-12 13:50:00,20.0,Partly sunny
9096,2021-08-12 14:20:00,21.0,Partly sunny
9097,2021-08-12 14:50:00,21.0,Partly sunny
9098,2021-08-12 15:20:00,21.0,Broken clouds
9099,2021-08-12 15:50:00,21.0,Broken clouds
9100,2021-08-12 16:50:00,21.0,Partly sunny
9101,2021-08-12 17:50:00,22.0,Scattered clouds
9102,2021-08-12 18:20:00,21.0,Scattered clouds
9103,2021-08-12 18:50:00,20.0,Scattered clouds
9104,2021-08-12 19:20:00,20.0,Partly sunny
9105,2021-08-12 19:50:00,20.0,Scattered clouds
9106,2021-08-12 20:20:00,19.0,Passing clouds
9107,2021-08-12 20:50:00,18.0,Passing clouds
9108,2021-08-12 21:19:00,18.0,Passing clouds
9109,2021-08-12 21:50:00,17.0,Passing clouds
9110,2021-08-12 22:21:00,17.0,Passing clouds
9111,2021-08-12 22:50:00,17.0,Passing clouds
9112,2021-08-12 23:50:00,15.0,Cool
9113,2021-08-13 01:50:00,14.0,Cool
9114,2021-08-13 02:50:00,14.0,Cool
9115,2021-08-13 03:50:00,14.0,Cool
9116,2021-08-13 04:50:00,13.0,Passing clouds
9117,2021-08-13 05:50:00,14.0,Partly sunny
9118,2021-08-13 06:50:00,14.0,Sunny
9119,2021-08-13 07:20:00,15.0,Overcast
9120,2021-08-13 07:50:00,15.0,Overcast
9121,2021-08-13 08:20:00,15.0,Partly sunny
9122,2021-08-13 08:50:00,16.0,Partly sunny
9123,2021-08-13 09:20:00,17.0,Broken clouds
9124,2021-08-13 09:50:00,17.0,Broken clouds
9125,2021-08-13 10:23:00,18.0,Broken clouds
9126,2021-08-13 10:50:00,18.0,Broken clouds
9127,2021-08-13 11:20:00,19.0,Broken clouds
9128,2021-08-13 11:50:00,19.0,Partly sunny
9129,2021-08-13 12:19:00,19.0,Partly sunny
9130,2021-08-13 12:50:00,20.0,Partly sunny
9131,2021-08-13 13:20:00,21.0,Broken clouds
9132,2021-08-13 13:50:00,21.0,Broken clouds
9133,2021-08-13 14:20:00,20.0,Broken clouds
9134,2021-08-13 14:50:00,21.0,Broken clouds
9135,2021-08-13 15:23:00,21.0,Broken clouds
9136,2021-08-13 15:50:00,21.0,Partly sunny
9137,2021-08-13 16:20:00,21.0,Broken clouds
9138,2021-08-13 16:50:00,22.0,Partly sunny
9139,2021-08-13 17:50:00,21.0,Partly sunny
9140,2021-08-13 18:20:00,21.0,Partly sunny
9141,2021-08-13 18:50:00,21.0,Broken clouds
9142,2021-08-13 19:20:00,21.0,Partly sunny
9143,2021-08-13 19:50:00,20.0,Broken clouds
9144,2021-08-13 20:20:00,20.0,Broken clouds
9145,2021-08-13 20:50:00,19.0,Partly cloudy
9146,2021-08-13 21:20:00,19.0,Partly cloudy
9147,2021-08-13 21:50:00,19.0,Passing clouds
9148,2021-08-13 22:20:00,18.0,Passing clouds
9149,2021-08-13 22:50:00,18.0,Partly cloudy
9150,2021-08-13 23:20:00,17.0,Passing clouds
9151,2021-08-13 23:50:00,17.0,Passing clouds
9152,2021-08-14 00:50:00,17.0,Passing clouds
9153,2021-08-14 01:50:00,16.0,Passing clouds
9154,2021-08-14 02:21:00,15.0,Clear
9155,2021-08-14 02:50:00,15.0,Clear
9156,2021-08-14 03:50:00,14.0,Passing clouds
9157,2021-08-14 04:50:00,14.0,Cool
9158,2021-08-14 05:50:00,14.0,Partly sunny
9159,2021-08-14 06:50:00,15.0,Partly sunny
9160,2021-08-14 07:21:00,16.0,Partly sunny
9161,2021-08-14 07:50:00,16.0,Partly sunny
9162,2021-08-14 08:20:00,17.0,Partly sunny
9163,2021-08-14 08:50:00,17.0,Partly sunny
9164,2021-08-14 09:22:00,18.0,Partly sunny
9165,2021-08-14 09:50:00,20.0,Partly sunny
9166,2021-08-14 10:20:00,19.0,Broken clouds
9167,2021-08-14 10:50:00,20.0,Broken clouds
9168,2021-08-14 11:20:00,21.0,Broken clouds
9169,2021-08-14 11:50:00,21.0,Partly sunny
9170,2021-08-14 12:20:00,22.0,Partly sunny
9171,2021-08-14 12:50:00,21.0,Partly sunny
9172,2021-08-14 13:23:00,22.0,Partly sunny
9173,2021-08-14 13:50:00,22.0,Scattered clouds
9174,2021-08-14 14:21:00,23.0,Broken clouds
9175,2021-08-14 14:50:00,23.0,Broken clouds
9176,2021-08-14 15:20:00,24.0,Scattered clouds
9177,2021-08-14 15:50:00,24.0,Partly sunny
9178,2021-08-14 16:20:00,24.0,Partly sunny
9179,2021-08-14 16:50:00,24.0,Passing clouds
9180,2021-08-14 17:20:00,24.0,Passing clouds
9181,2021-08-14 17:50:00,24.0,Passing clouds
9182,2021-08-14 18:20:00,23.0,Scattered clouds
9183,2021-08-14 18:50:00,23.0,Scattered clouds
9184,2021-08-14 19:20:00,22.0,Partly sunny
9185,2021-08-14 19:50:00,21.0,Sunny
9186,2021-08-14 20:20:00,20.0,Sunny
9187,2021-08-14 20:50:00,20.0,Clear
9188,2021-08-14 21:50:00,19.0,Overcast
9189,2021-08-14 22:50:00,18.0,Overcast
9190,2021-08-14 23:50:00,17.0,Overcast
9191,2021-08-15 00:50:00,17.0,Overcast
9192,2021-08-15 01:50:00,16.0,Overcast
9193,2021-08-15 02:50:00,15.0,Overcast
9194,2021-08-15 03:50:00,15.0,Overcast
9195,2021-08-15 04:50:00,14.0,Cool
9196,2021-08-15 05:50:00,14.0,Cool
9197,2021-08-15 06:50:00,15.0,Partly sunny
9198,2021-08-15 07:50:00,16.0,Partly sunny
9199,2021-08-15 08:20:00,16.0,Partly sunny
9200,2021-08-15 08:50:00,17.0,Partly sunny
9201,2021-08-15 09:20:00,18.0,Partly sunny
9202,2021-08-15 09:50:00,18.0,Partly sunny
9203,2021-08-15 10:20:00,19.0,Partly sunny
9204,2021-08-15 10:50:00,19.0,Partly sunny
9205,2021-08-15 11:20:00,18.0,Scattered clouds
9206,2021-08-15 11:50:00,19.0,Scattered clouds
9207,2021-08-15 12:20:00,21.0,Passing clouds
9208,2021-08-15 12:50:00,22.0,Passing clouds
9209,2021-08-15 13:50:00,23.0,Scattered clouds
9210,2021-08-15 14:20:00,22.0,Scattered clouds
9211,2021-08-15 14:50:00,22.0,Scattered clouds
9212,2021-08-15 15:20:00,22.0,Partly sunny
9213,2021-08-15 15:50:00,23.0,Partly sunny
9214,2021-08-15 16:20:00,21.0,Partly sunny
9215,2021-08-15 16:50:00,21.0,Partly sunny
9216,2021-08-15 17:20:00,21.0,Partly sunny
9217,2021-08-15 17:50:00,20.0,Broken clouds
9218,2021-08-15 18:20:00,20.0,Partly sunny
9219,2021-08-15 18:50:00,19.0,Light rain. Partly sunny
9220,2021-08-15 19:20:00,18.0,Sprinkles. Broken clouds
9221,2021-08-15 19:50:00,18.0,Broken clouds
9222,2021-08-15 20:20:00,18.0,Broken clouds
9223,2021-08-15 20:50:00,18.0,Partly cloudy
9224,2021-08-15 21:50:00,18.0,Partly cloudy
9225,2021-08-15 22:50:00,17.0,Passing clouds
9226,2021-08-15 23:50:00,17.0,Passing clouds
9227,2021-08-16 00:50:00,17.0,Partly cloudy
9228,2021-08-16 01:50:00,16.0,Passing clouds
9229,2021-08-16 02:50:00,15.0,Overcast
9230,2021-08-16 03:50:00,14.0,Passing clouds
9231,2021-08-16 04:50:00,13.0,Cool
9232,2021-08-16 05:50:00,12.0,Cool
9233,2021-08-16 06:50:00,13.0,Sunny
9234,2021-08-16 08:20:00,14.0,Partly sunny
9235,2021-08-16 08:50:00,15.0,Overcast
9236,2021-08-16 09:20:00,16.0,Broken clouds
9237,2021-08-16 09:50:00,16.0,Broken clouds
9238,2021-08-16 10:23:00,17.0,Partly sunny
9239,2021-08-16 10:50:00,17.0,Broken clouds
9240,2021-08-16 11:20:00,17.0,Broken clouds
9241,2021-08-16 11:50:00,18.0,More clouds than sun
9242,2021-08-16 12:50:00,18.0,Overcast
9243,2021-08-16 13:20:00,17.0,Overcast
9244,2021-08-16 13:50:00,17.0,Overcast
9245,2021-08-16 14:20:00,17.0,Partly sunny
9246,2021-08-16 14:50:00,17.0,Partly sunny
9247,2021-08-16 16:20:00,18.0,Partly sunny
9248,2021-08-16 16:50:00,18.0,Broken clouds
9249,2021-08-16 17:20:00,18.0,Sunny
9250,2021-08-16 17:50:00,18.0,Sunny
9251,2021-08-16 18:20:00,18.0,Sunny
9252,2021-08-16 18:50:00,17.0,Sunny
9253,2021-08-16 19:20:00,17.0,Sunny
9254,2021-08-16 19:50:00,17.0,Sunny
9255,2021-08-16 20:20:00,16.0,Clear
9256,2021-08-16 20:50:00,15.0,Clear
9257,2021-08-16 21:20:00,14.0,Clear
9258,2021-08-16 21:50:00,14.0,Clear
9259,2021-08-16 22:50:00,13.0,Clear
9260,2021-08-16 23:50:00,11.0,Cool
9261,2021-08-17 00:50:00,11.0,Cool
9262,2021-08-17 01:50:00,11.0,Cool
9263,2021-08-17 02:50:00,11.0,Passing clouds
9264,2021-08-17 03:50:00,13.0,Passing clouds
9265,2021-08-17 04:50:00,13.0,Overcast
9266,2021-08-17 05:50:00,13.0,Broken clouds
9267,2021-08-17 06:50:00,14.0,Partly sunny
9268,2021-08-17 07:50:00,14.0,Partly sunny
9269,2021-08-17 08:09:00,14.0,Light rain. Partly sunny
9270,2021-08-17 08:19:00,14.0,Overcast
9271,2021-08-17 08:50:00,15.0,Broken clouds
9272,2021-08-17 09:20:00,15.0,Light rain. Partly sunny
9273,2021-08-17 09:50:00,16.0,Partly sunny
9274,2021-08-17 10:23:00,16.0,Partly sunny
9275,2021-08-17 10:50:00,16.0,Partly sunny
9276,2021-08-17 11:24:00,17.0,Partly sunny
9277,2021-08-17 11:50:00,17.0,Partly sunny
9278,2021-08-17 12:50:00,17.0,Partly sunny
9279,2021-08-17 13:23:00,17.0,Partly sunny
9280,2021-08-17 13:50:00,17.0,Broken clouds
9281,2021-08-17 14:19:00,18.0,More clouds than sun
9282,2021-08-17 14:50:00,18.0,Partly sunny
9283,2021-08-17 15:20:00,18.0,Partly sunny
9284,2021-08-17 15:50:00,18.0,Broken clouds
9285,2021-08-17 16:22:00,18.0,Partly sunny
9286,2021-08-17 16:50:00,18.0,Partly sunny
9287,2021-08-17 17:22:00,18.0,Partly sunny
9288,2021-08-17 17:50:00,18.0,Partly sunny
9289,2021-08-17 18:21:00,18.0,Partly sunny
9290,2021-08-17 18:50:00,18.0,Partly sunny
9291,2021-08-17 19:20:00,18.0,Partly sunny
9292,2021-08-17 19:50:00,18.0,Partly sunny
9293,2021-08-17 20:50:00,17.0,Overcast
9294,2021-08-17 21:50:00,17.0,Overcast
9295,2021-08-17 22:50:00,17.0,Partly cloudy
9296,2021-08-17 23:50:00,16.0,Partly cloudy
9297,2021-08-18 00:50:00,16.0,Passing clouds
9298,2021-08-18 01:50:00,16.0,Overcast
9299,2021-08-18 02:50:00,16.0,Passing clouds
9300,2021-08-18 03:50:00,15.0,Passing clouds
9301,2021-08-18 04:50:00,15.0,Passing clouds
9302,2021-08-18 05:50:00,16.0,Partly sunny
9303,2021-08-18 06:50:00,16.0,Partly sunny
9304,2021-08-18 07:50:00,17.0,Partly sunny
9305,2021-08-18 08:20:00,17.0,Partly sunny
9306,2021-08-18 08:50:00,17.0,Partly sunny
9307,2021-08-18 09:19:00,18.0,Partly sunny
9308,2021-08-18 09:50:00,18.0,Partly sunny
9309,2021-08-18 10:22:00,19.0,Partly sunny
9310,2021-08-18 10:50:00,20.0,Broken clouds
9311,2021-08-18 11:21:00,20.0,Partly sunny
9312,2021-08-18 11:50:00,21.0,Partly sunny
9313,2021-08-18 12:50:00,22.0,Scattered clouds
9314,2021-08-18 13:20:00,22.0,Scattered clouds
9315,2021-08-18 13:50:00,22.0,Scattered clouds
9316,2021-08-18 14:20:00,24.0,Partly sunny
9317,2021-08-18 14:50:00,23.0,Partly sunny
9318,2021-08-18 15:20:00,22.0,Partly sunny
9319,2021-08-18 15:50:00,22.0,Partly sunny
9320,2021-08-18 16:20:00,22.0,Partly sunny
9321,2021-08-18 16:50:00,21.0,Partly sunny
9322,2021-08-18 17:20:00,22.0,Partly sunny
9323,2021-08-18 17:50:00,21.0,Partly sunny
9324,2021-08-18 18:20:00,21.0,Partly sunny
9325,2021-08-18 18:50:00,20.0,Partly sunny
9326,2021-08-18 19:20:00,20.0,Partly sunny
9327,2021-08-18 19:50:00,19.0,Partly sunny
9328,2021-08-18 20:20:00,18.0,Passing clouds
9329,2021-08-18 20:50:00,18.0,Passing clouds
9330,2021-08-18 21:50:00,17.0,Overcast
9331,2021-08-18 22:50:00,16.0,Overcast
9332,2021-08-18 23:50:00,16.0,Overcast
9333,2021-08-19 00:50:00,16.0,Overcast
9334,2021-08-19 01:50:00,15.0,Overcast
9335,2021-08-19 02:50:00,15.0,Overcast
9336,2021-08-19 03:50:00,14.0,Overcast
9337,2021-08-19 04:50:00,14.0,Overcast
9338,2021-08-19 05:50:00,14.0,Overcast
9339,2021-08-19 06:50:00,14.0,Partly sunny
9340,2021-08-19 07:50:00,15.0,Partly sunny
9341,2021-08-19 08:20:00,15.0,Partly sunny
9342,2021-08-19 08:50:00,15.0,Partly sunny
9343,2021-08-19 09:20:00,16.0,Partly sunny
9344,2021-08-19 09:50:00,16.0,Partly sunny
9345,2021-08-19 10:20:00,16.0,Partly sunny
9346,2021-08-19 10:50:00,17.0,Partly sunny
9347,2021-08-19 11:19:00,18.0,Partly sunny
9348,2021-08-19 11:50:00,18.0,Scattered clouds
9349,2021-08-19 12:50:00,20.0,Partly sunny
9350,2021-08-19 13:20:00,21.0,Scattered clouds
9351,2021-08-19 13:50:00,21.0,Broken clouds
9352,2021-08-19 14:20:00,20.0,Partly sunny
9353,2021-08-19 14:50:00,20.0,Broken clouds
9354,2021-08-19 15:19:00,20.0,Broken clouds
9355,2021-08-19 15:50:00,20.0,Partly sunny
9356,2021-08-19 16:20:00,20.0,Scattered clouds
9357,2021-08-19 16:50:00,20.0,Broken clouds
9358,2021-08-19 17:20:00,21.0,Scattered clouds
9359,2021-08-19 17:50:00,21.0,Scattered clouds
9360,2021-08-19 18:50:00,20.0,Partly sunny
9361,2021-08-19 19:50:00,19.0,Broken clouds
9362,2021-08-19 20:07:00,19.0,Scattered showers. Broken clouds
9363,2021-08-19 20:20:00,18.0,Scattered showers. Mostly cloudy
9364,2021-08-19 20:33:00,18.0,Rain showers. Mostly cloudy
9365,2021-08-19 20:50:00,18.0,Light rain. Passing clouds
9366,2021-08-19 21:50:00,18.0,Passing clouds
9367,2021-08-19 22:50:00,17.0,Passing clouds
9368,2021-08-19 23:50:00,16.0,Passing clouds
9369,2021-08-20 00:50:00,16.0,Passing clouds
9370,2021-08-20 01:50:00,16.0,Passing clouds
9371,2021-08-20 02:50:00,15.0,Passing clouds
9372,2021-08-20 03:50:00,15.0,Passing clouds
9373,2021-08-20 04:50:00,14.0,Passing clouds
9374,2021-08-20 05:50:00,14.0,Passing clouds
9375,2021-08-20 06:50:00,14.0,Fog
9376,2021-08-20 07:50:00,15.0,Partly sunny
9377,2021-08-20 08:20:00,16.0,Partly sunny
9378,2021-08-20 08:50:00,16.0,Broken clouds
9379,2021-08-20 09:20:00,17.0,Broken clouds
9380,2021-08-20 09:50:00,18.0,Partly sunny
9381,2021-08-20 10:20:00,18.0,Partly sunny
9382,2021-08-20 10:50:00,18.0,Partly sunny
9383,2021-08-20 11:19:00,19.0,Broken clouds
9384,2021-08-20 11:50:00,19.0,Partly sunny
9385,2021-08-20 12:19:00,19.0,Partly sunny
